participant_id,mode,iteration,target_angle,phase,timestamp,cursor_x,cursor_y,h_vx,h_vy,p_vx,p_vy,target_x,target_y,ai_axis,playback_axis,dyad_id
,practice,1,0,pre_target,0.0015339851379394531,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.015426397323608398,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.03182196617126465,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.047837257385253906,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.06391763687133789,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.08051061630249023,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.0967569351196289,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.11266541481018066,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.12871766090393066,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.14478206634521484,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.16093683242797852,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.1784985065460205,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.19490599632263184,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.21184349060058594,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.22795557975769043,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.244659423828125,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.26072263717651367,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.2766997814178467,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.29274988174438477,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.30888986587524414,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.32607173919677734,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.3431978225708008,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.35961222648620605,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.37563562393188477,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.3917374610900879,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.4082052707672119,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.4241909980773926,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.44094347953796387,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.4572720527648926,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.4735219478607178,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.4897480010986328,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.5056312084197998,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.5219783782958984,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.5381429195404053,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.5540711879730225,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.5703861713409424,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.5864744186401367,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.6023387908935547,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.6186859607696533,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.6350581645965576,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.6513185501098633,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.6673765182495117,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.6837854385375977,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.6999046802520752,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.7157797813415527,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.732041597366333,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.749579668045044,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.7657577991485596,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.7818739414215088,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.7979767322540283,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.8153388500213623,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.8314340114593506,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.8478772640228271,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.8646917343139648,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.8806755542755127,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.8972554206848145,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.9142723083496094,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.9304516315460205,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.946692943572998,700,400,0,0,0,0,1058,400,,,
,practice,1,0,pre_target,0.9628369808197021,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,0.9790611267089844,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,0.996366024017334,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.0131402015686035,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.0291211605072021,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.045821189880371,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.0619595050811768,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.0796566009521484,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.0955963134765625,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.1120195388793945,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.128981113433838,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.1470391750335693,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.165276288986206,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.1810650825500488,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.198380470275879,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.214812994003296,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.231513500213623,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.2474589347839355,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.2643563747406006,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.2806336879730225,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.297215223312378,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.313364028930664,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.3294873237609863,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.3459577560424805,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.361818790435791,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.3777837753295898,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.3939824104309082,700,400,0,0,0,0,1058,400,,,
,practice,1,0,approach,1.4120197296142578,705,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.4282641410827637,710,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.4447517395019531,715,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.460892677307129,720,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.4772396087646484,725,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.4932210445404053,730,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.5093464851379395,735,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.5254795551300049,740,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.541487455368042,745,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.5580525398254395,750,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.5758888721466064,755,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.5921590328216553,760,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.608994960784912,765,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.6261570453643799,770,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.642594814300537,775,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.659038782119751,780,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.6766657829284668,785,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.6929330825805664,790,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.7098960876464844,795,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.726062536239624,800,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.7430212497711182,805,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.7604560852050781,810,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.77742600440979,815,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.7935500144958496,820,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.8099112510681152,825,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.8261353969573975,830,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.842120885848999,835,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.8590912818908691,840,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.8765196800231934,845,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.8924963474273682,850,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.9084441661834717,855,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.9255492687225342,860,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.941910743713379,865,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.9580817222595215,870,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.9754009246826172,875,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,1.9915740489959717,880,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.007662057876587,885,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.0248708724975586,890,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.041557788848877,895,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.0585134029388428,900,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.074488639831543,905,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.091278076171875,910,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.107450485229492,915,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.1236135959625244,920,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.13961124420166,925,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.1557981967926025,930,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.1719820499420166,935,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.18906307220459,940,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.2069027423858643,945,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.2235188484191895,950,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.2399892807006836,955,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.2576181888580322,960,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.2743523120880127,965,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.289853811264038,970,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.305868148803711,975,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.321826934814453,980,400,5,0,0,0,1058,400,,,
,practice,1,0,approach,2.3381710052490234,985,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.3552744388580322,990,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.3713536262512207,995,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.388047695159912,1000,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.4051506519317627,1005,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.422128915786743,1010,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.4387447834014893,1015,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.4547669887542725,1020,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.4707162380218506,1025,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.4869492053985596,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.5039494037628174,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.519747257232666,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.5358152389526367,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.5520169734954834,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.5682384967803955,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.584914207458496,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.6011264324188232,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.617877960205078,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.6344833374023438,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.650817632675171,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.666973352432251,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.684178113937378,1025,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.700428009033203,1030,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.7164790630340576,1035,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.732656240463257,1040,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.748325824737549,1045,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.76409649848938,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.780459403991699,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.796492576599121,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.8125393390655518,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.828606128692627,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.844574213027954,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.8608925342559814,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.8779308795928955,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.896347761154175,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.912517786026001,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.928614377975464,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.944959878921509,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.9618654251098633,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.979663848876953,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,2.9956746101379395,1050,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.011871099472046,1055,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.0282692909240723,1060,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.0443568229675293,1065,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.060147285461426,1070,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.076840877532959,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.0929722785949707,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.1103851795196533,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.1263926029205322,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.1423916816711426,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.159130573272705,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.175358772277832,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.19168758392334,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.207552671432495,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.223649024963379,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.2399449348449707,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.256941318511963,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.273496627807617,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.290602922439575,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.3075602054595947,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.323551893234253,1065,400,-5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.339890718460083,1060,400,-5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.355947494506836,1055,400,-5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.371857166290283,1050,400,-5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.3883235454559326,1045,400,-5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.405198812484741,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.4213457107543945,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.4375600814819336,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.454254150390625,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.470350980758667,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.486388921737671,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.5028395652770996,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.518951892852783,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.5353710651397705,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.5518782138824463,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.5687899589538574,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.5854289531707764,1045,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.6015243530273438,1050,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.6179862022399902,1055,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.6355550289154053,1060,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.65177059173584,1065,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.6678295135498047,1070,400,5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.6840569972991943,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.701205015182495,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.717503070831299,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.7343266010284424,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.7510995864868164,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.76861310005188,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.7849106788635254,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.801351547241211,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.818563461303711,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.834496021270752,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.851193428039551,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.8677690029144287,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.8840785026550293,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.9010496139526367,1070,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.9185373783111572,1065,400,-5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.9353787899017334,1060,400,-5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.95196270942688,1055,400,-5,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.9701695442199707,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,3.986546516418457,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.003102779388428,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.020773887634277,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.036816835403442,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.052976608276367,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.0697691440582275,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.08635401725769,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.10228157043457,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.120148658752441,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.1362268924713135,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.152192115783691,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.168396234512329,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.184813022613525,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.201020240783691,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.219082832336426,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.236123085021973,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.252229690551758,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.268576145172119,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.284878969192505,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.30095100402832,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.318634510040283,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.334624528884888,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.351187467575073,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.367567300796509,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.383846759796143,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.400291919708252,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.41662859916687,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.43265175819397,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.4486329555511475,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.4649927616119385,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.483246803283691,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.499883651733398,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.516270399093628,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.532386064529419,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.548360109329224,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.564896821975708,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.580949068069458,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.597679376602173,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.613890886306763,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.630007266998291,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.647158861160278,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.663227796554565,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.679455041885376,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.696066617965698,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.713181257247925,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.730121850967407,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.747259616851807,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.7633819580078125,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.779244422912598,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.795712471008301,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.811694860458374,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.828272342681885,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.844648599624634,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.8607707023620605,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.876706123352051,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.89302659034729,1055,400,0,0,0,0,1058,400,,,
,practice,1,0,homing_in,4.909980297088623,1055,400,0,0,0,0,1058,400,,,
,practice,2,90,pre_target,0.0015120506286621094,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.016395092010498047,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.0323488712310791,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.048625946044921875,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.06618309020996094,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.08147215843200684,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.09741520881652832,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.11349630355834961,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.13040685653686523,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.14711236953735352,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.16364073753356934,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.17988324165344238,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.1961045265197754,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.2122814655303955,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.22846698760986328,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.2468712329864502,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.2632889747619629,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.27964258193969727,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.2955944538116455,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.3117032051086426,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.3279459476470947,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.34477806091308594,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.3608438968658447,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.37836623191833496,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.395092248916626,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.411651611328125,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.4280087947845459,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.4443778991699219,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.46042299270629883,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.47890567779541016,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.49494457244873047,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.5114457607269287,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.5275509357452393,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.5448470115661621,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.5613453388214111,700,400,0,0,0,0,700,42,,,
,practice,2,90,pre_target,0.5775971412658691,700,400,0,0,0,0,700,42,,,
